,RNA.Enterocytes.BEST4
SUGCT,0.0
AC004988.1,0.0
INHBA,0.0
INHBA-AS1,0.0
GLI3,0.0
RP11-111K18.2,0.0
C7orf25,0.0
PSMA2-ENSG00000106588,0.9518621
MRPL32,0.212699694
HECW1,0.0
STK17A,0.896545381
COA1,0.143999361
BLVRA,0.005565747
MRPS24,0.005987909
URGCP,0.1074437
UBE2D4,0.027737516
SPDYE1,0.0
AC004951.6,0.080230255
LINC00957,0.0
DBNL,0.393486325
PGAM2,0.0
POLM,0.032652737
AEBP1,0.0
POLD2,0.097196718
GCK,0.0
YKT6,0.292391492
CAMK2B,0.0
NUDCD3,0.016726436
NPC1L1,0.0
DDX56,0.138711496
TMED4,1.144580277
OGDH,0.119880242
ZMIZ2,0.005987909
PPIA,5.53638516
H2AFV,1.480478496
AC004854.4,0.0
PURB,0.223411113
RP4-673M15.1,0.0
MYO1G,0.0
SNHG15,0.056523877
CCM2,0.527151124
NACAD,0.0
TBRG4,0.223495818
RAMP3,0.0
ADCY1,0.0
RP11-638I8.1,0.0
IGFBP3,0.0
AC073115.7,0.0
TNS3,0.210132456
AC095067.1,0.0
HUS1,0.766234265
LINC00525,0.0
PKD1L1,0.0
SUN3,0.0
C7orf57,0.0
UPP1,0.575325703
ABCA13,0.0
VWC2,0.096760999
IKZF1,0.0
FIGNL1,0.0
DDC,0.09479849
GRB10,0.095697443
COBL,0.268545793
SEC61G,3.14199898
EGFR,0.140586293
LANCL2,0.179097528
VOPP1,0.187616413
ZNF713,0.0
GBAS,0.390560108
MRPS17-ENSG00000239789,0.029370301
PSPH,0.005987909
CCT6A,0.677094639
SUMF2,0.325207696
PHKG1,0.0
CHCHD2,6.549756176
NUPR1L,0.0
ZNF727,0.0
ZNF736,0.080510112
ZNF680,0.051320437
ZNF107,0.029921486
ZNF138,0.187773788
ZNF273,0.041625042
RP11-797H7.5,0.0
ZNF117,0.008469523
ERV3-1,0.238769667
ZNF92,0.095895595
VKORC1L1,0.143675931
GUSB,0.496318082
ASL,1.587307282
CRCP,0.343284323
TPST1,0.0
LINC00174,0.020019218
AC008267.1,0.0
GS1-124K5.3,0.099266355
GS1-124K5.4,0.020241604
GS1-124K5.11,0.0
KCTD7,0.0
RABGEF1,0.0
RP11-792A8.4,0.077968947
RP11-458F8.4,0.0
TMEM248,0.846038517
SBDS,1.729496547
TYW1,0.046673543
RP11-166O4.6,0.009340487
RP11-166O4.5,0.0
AUTS2,0.0
CALN1,0.0
POM121,0.108859315
RP11-313P13.5,0.243475454
TRIM74,0.224335966
NSUN5,0.153874121
TRIM50,0.0
FKBP6,0.0
FZD9,0.0
BAZ1B,0.311356614
BCL7B,0.502306061
TBL2,0.044576657
MLXIPL,0.032002048
VPS37D,0.0
DNAJC30,0.138292559
WBSCR22,0.446913512
STX1A,0.0
LINC00035,1.070421928
ABHD11,0.672977345
CLDN3,8.443900654
CLDN4,6.250470024
WBSCR27,0.022171769
WBSCR28,0.066482289
ELN,0.0
CTB-51J22.1,0.0
LIMK1,0.0
EIF4H,0.875284151
LAT2,0.0
RFC2,0.053845945
CLIP2,0.330492842
GTF2IRD1,0.024511238
GTF2I,1.000158142
NCF1,0.0
GTF2IRD2,0.026974536
WBSCR16,0.153488634
GTF2IRD2B,0.038139989
GATSL2,0.0
AC004878.2,0.0
AC004878.8,0.0
TRIM73,0.104166966
POM121C,0.180504411
HIP1,0.115958492
CCL26,0.0
CCL24,0.0
RHBDD2,0.129820024
POR,0.266941944
STYXL1,0.164253481
MDH2,1.86425433
SRRM3,0.0
HSPB1,7.824540519
YWHAG,0.492712343
SRCRB4D,0.0
ZP3,0.0
DTX2,0.872054278
UPK3B,0.0
POMZP3,0.0
CCDC146,0.032526672
FGL2,0.140289595
GSAP,0.009340487
RP5-899E9.1,0.0
PTPN12,0.233041196
RSBN1L-AS1,0.208922882
RSBN1L,0.574975762
TMEM60,0.432675334
PHTF2,0.126626221
RP5-1185I7.1,0.0
MAGI2,0.132027276
GNAI1,0.043587361
CD36,0.019139489
SEMA3C,0.006530553
HGF,0.0
CACNA2D1,0.0
PCLO,0.105490685
SEMA3A,0.0
SEMA3D,0.0
AC005009.2,0.0
KIAA1324L,0.051225309
AC005076.5,0.011442485
DMTF1,0.170960966
TMEM243,0.070058949
TP53TG1,0.687926452
CROT,0.106147991
ABCB4,0.0
ABCB1,1.596129434
RUNDC3B,0.109797082
SLC25A40,0.058980397
DBF4,0.242534953
ADAM22,0.017607122
SRI,24.21571036
CTB-167B5.1,0.0
AC003991.3,0.0
CTB-167B5.2,0.0
STEAP4,0.0
STEAP1,0.182787647
STEAP2,0.361308296
C7orf63,0.0
GTPBP10,0.128341514
CLDN12,0.200754404
CDK14,0.0
AC002456.2,0.0
FZD1,0.11525175
MTERF,0.079363974
AKAP9,3.724692175
CYP51A1,0.059326056
LRRD1,0.0
CTB-161K23.1,0.0
KRIT1,0.143367067
ANKIB1,0.033952575
GATAD1,0.333134396
AC007566.10,0.0
PEX1,0.093766674
RBM48,0.074027126
FAM133B,0.190313457
CDK6,0.200057387
AC002454.1,0.0
SAMD9,3.505889322
SAMD9L,1.539752865
HEPACAM2,3.053022782
CCDC132,0.467978061
CALCR,0.0
TFPI2,0.0
AC002076.10,0.0
GNG11,0.0
BET1,0.270763897
AC003092.1,0.0
COL1A2,0.0
CASD1,0.076065355
SGCE,0.0
PEG10,0.0
PPP1R9A,0.285880571
AC002429.5,0.0
PON1,0.0
PON3,0.023089143
PON2,1.438958024
GS1-293C5.1,0.0
AC004012.1,0.0
PDK4,0.278971039
AC002451.3,0.029178338
DYNC1I1,0.0
SLC25A13,0.409134087
SHFM1,2.690416466
RP11-682N22.1,0.0
ACN9,0.17068614
ASNS,0.106682447
LMTK2,0.74268656
BHLHA15,0.0
TECPR1,0.029436072
BRI3,5.097264104
BAIAP2L1,0.13796555
RP4-607J23.2,0.0
NPTX2,0.039261973
TMEM130,0.0
TRRAP,0.219266367
AC004893.11,0.0
SMURF1,0.0
KPNA7,0.0
ARPC1A,1.410952935
ARPC1B,2.549479426
PDAP1,0.643870997
BUD31,0.814363727
PTCD1,0.169900374
ATP5J2-PTCD1,0.0
CPSF4,0.016752057
ATP5J2,4.487712792
ZNF789,0.194122826
ZNF394,0.344237309
ZKSCAN5,0.044687545
FAM200A,0.0
ZNF655,0.314617782
GS1-259H13.2,0.0
ZSCAN25,0.008469523
CYP3A5,0.775684065
CYP3A4,0.0
RP11-757A13.1,0.0
TRIM4,0.188335075
GJC3,0.0
AZGP1,0.056582965
ZKSCAN1,1.01282246
ZSCAN21,0.042955949
ZNF3,0.198465242
COPS6,0.600013791
MCM7,0.050675454
AP4M1,0.168315997
TAF6,0.040027756
RP11-506M12.1,0.0
CNPY4,0.151078915
MBLAC1,0.0
LAMTOR4,5.03154184
C7orf43,0.158283315
GAL3ST4,0.0
GPC2,0.0
STAG3,0.019139489
GATS,0.175291624
PVRIG,0.0
SPDYE3,0.0
PILRB,0.237331084
PILRA,0.0
ZCWPW1,0.0
MEPCE,0.03843333
RP11-758P17.2,0.0
PPP1R35,0.127117163
RP11-758P17.3,0.0
C7orf61,0.0
TSC22D4,0.499755086
NYAP1,0.0
AGFG2,0.072435553
LRCH4,0.162965984
FBXO24,0.0
PCOLCE,0.0
MOSPD3,0.095085958
TFR2,0.0
GNB2,1.581537599
GIGYF1,0.192390338
POP7,0.613546342
EPHB4,0.126569162
SLC12A9,0.224452136
RP11-126L15.4,0.0
TRIP6,0.176765381
SRRT,0.023418304
UFSP1,0.019139489
ACHE,0.091200934
MUC3A,0.009563594
MUC12,2.80257686
RP11-395B7.4,0.0
MUC17,0.0
TRIM56,0.318829717
SERPINE1,0.0
AP1S1,1.209540206
VGF,0.0
NAT16,0.0
MOGAT3,0.606673923
PLOD3,0.446714093
ZNHIT1,2.792311571
CLDN15,0.24543643
FIS1,1.775435081
RP11-132A1.4,0.0
RABL5,0.006530553
CUX1,0.275457407
SH2B2,0.0
PRKRIP1,0.081843562
ORAI2,0.206679894
ALKBH4,0.055114638
LRWD1,0.0
POLR2J,1.685128376
RASA4B,0.0
POLR2J3,0.156065145
RP11-514P8.7,0.0
RASA4,0.0
POLR2J2,0.0
FAM185A,0.033616609
FBXL13,0.0
LRRC17,0.0
ARMC10,0.26546833
NAPEPLD,0.750865342
PMPCB,0.38046018
DNAJC2,0.220075487
PSMC2,0.513045573
SLC26A5,0.0
RELN,0.0
ORC5,0.0120963
LHFPL3,0.0
RP11-325F22.5,0.032429629
RP11-325F22.2,0.033390319
LINC01004,0.0
KMT2E-AS1,0.177397433
KMT2E,2.480520325
CTB-152G17.6,0.0
SRPK2,0.612899665
PUS7,0.0
RINT1,0.032002048
EFCAB10,0.0
RP11-251G23.5,0.0
ATXN7L1,0.03047294
CDHR3,0.016565068
SYPL1,0.476295643
NAMPT,0.216923847
RP11-22N19.2,0.0
CCDC71L,0.082711133
RP5-884M6.1,0.0
PIK3CG,0.0
PRKAR2B,0.113126987
HBP1,0.475348627
CTA-363E19.2,0.0
COG5,0.19893641
DUS4L,0.0
RP4-593H12.1,0.0
BCAP29,0.191466264
SLC26A4-AS1,0.0
SLC26A4,0.0
AC002467.7,0.186898377
CBLL1,0.064176803
SLC26A3,5.697326666
DLD,0.321296981
LAMB1,0.382181024
CTB-13F3.1,0.0
LAMB4,0.0
NRCAM,0.0
PNPLA8,0.022809029
THAP5,0.200132632
DNAJB9,0.129378249
IMMP2L,0.0
LRRN3,0.0
DOCK4,0.335390815
ZNF277,0.2964079
IFRD1,0.472591694
LSMEM1,0.0
AC002463.3,0.0
TMEM168,0.471643901
C7orf60,0.128281909
GPR85,0.0
LINC00998,0.317710927
FOXP2,0.056039263
MDFIC,0.0
TFEC,0.0
TES,1.081832865
AC073130.3,0.0
CAV2,0.0
CAV1,0.503018109
MET,0.032526672
CAPZA2,1.395518807
ST7-AS1,0.0
ST7,0.0
ST7-OT4,0.0
CFTR,0.690482001
CTTNBP2,0.0
NAA38,0.552795688
TSPAN12,0.053366931
ING3,0.132669797
CPED1,0.0
FAM3C,0.742831384
PTPRZ1,0.0
AASS,0.098008468
CADPS2,0.009563594
RNF148,0.0
SLC13A1,0.0
IQUB,0.0
NDUFA5,1.102656222
ASB15,0.0
RP11-390E23.3,0.0
WASL,2.079652775
RP11-390E23.6,0.163924782
TMEM229A,0.0
RP5-921G16.1,0.0
RP11-264K23.1,0.0
RP5-921G16.2,0.0
GPR37,0.005565747
POT1,0.0
POT1-AS1,0.0
GRM8,0.0
ZNF800,0.295464507
GCC1,0.062174113
ARF5,0.634598757
FSCN3,0.0
PAX4,0.0
AC073934.6,0.0
SND1,0.385008847
LRRC4,0.0
RP11-62J1.4,0.0
RBM28,0.040702417
PRRT4,0.0
IMPDH1,0.0
HILPDA,0.0
METTL2B,0.123721802
RP11-212P7.2,0.0
RP11-274B21.10,0.0
FAM71F2,0.042235437
RP11-274B21.8,0.0
RP11-274B21.9,0.017243282
FAM71F1,0.0
CALU,0.209240241
CCDC136,0.0
FLNC,0.0
ATP6V1F,0.459425852
RP11-309L24.9,0.0
IRF5,0.02683729
TNPO3,0.093557681
TSPAN33,0.0
SMO,0.0
AHCYL2,0.36974214
STRIP2,0.0
SMKR1,0.0
RP11-448A19.1,0.097629948
NRF1,0.0
UBE2H,0.403194888
ZC3HC1,0.020894143
KLHDC10,0.126481364
RP11-775D22.2,0.0
TMEM209,0.019139489
CPA2,0.408136011
CPA5,0.0
CEP41,0.052524518
RP11-2E11.5,0.0
MEST,0.132453238
COPG2,0.0
RP11-2E11.9,0.0
KLF14,0.0
AC016831.7,0.0
MIR29A,0.037736988
RP11-138A9.1,0.059694833
RP11-138A9.2,0.0
LINC-PINT,0.006530553
MKLN1,0.798790016
RP11-180C16.1,0.0
PODXL,0.0
PLXNA4,0.0
CHCHD3,0.670721398
EXOC4,0.151438093
LRGUK,0.0
SLC35B4,0.040702417
RP11-38M8.1,0.0
AKR1B1,0.032002048
AKR1B10,0.517100284
BPGM,0.031183868
CALD1,0.0
AGBL3,0.0
C7orf49,0.095085958
TMEM140,0.042235437
RP11-134L10.1,0.037736988
WDR91,0.0
CNOT4,0.31368587
NUP205,0.049251393
C7orf73,1.040332438
SLC13A4,0.0
FAM180A,0.0
MTPN,1.421535228
AC015987.2,0.008469523
PTN,0.0
DGKI,0.0
CREB3L2,0.088429242
AKR1D1,0.0
TRIM24,0.452719167
TMEM213,0.0
KIAA1549,0.0
ZC3HAV1L,0.0
ZC3HAV1,0.262844202
TTC26,0.0
UBN2,0.205283125
C7orf55,0.138676556
C7orf55-LUC7L2,0.209010888
RP11-634H22.1,0.0
HIPK2,0.493352098
TBXAS1,0.039981779
PARP12,0.41625198
KDM7A,0.470985234
JHDM1D-AS1,0.127741009
SLC37A3,0.114307461
RAB19,0.021538275
MKRN1,1.11682606
DENND2A,0.286692153
ADCK2,0.033367938
NDUFB2,5.026175993
NDUFB2-AS1,0.0
BRAF,0.44018975
RP4-813F11.4,0.009563594
MRPS33,0.781816327
TMEM178B,0.0
AGK,0.062466076
RP5-894A10.2,0.0
KIAA1147,0.102119747
WEE2-AS1,0.0
SSBP1,1.308915734
MGAM,0.0
RP11-1220K2.2,0.0
MTRNR2L6,0.0
PRSS1,0.022171769
EPHB6,0.0
TRPV5,0.0
KEL,0.0
GSTK1,3.033187579
TMEM139,0.173879356
CASP2,0.079151486
CLCN1,0.0
FAM131B,0.0
AC093673.5,0.039261973
ZYX,0.085979392
EPHA1,0.008469523
EPHA1-AS1,0.0
FAM115C,0.0
FAM115A,0.544492916
ARHGEF35,0.266210285
OR2A1-AS1,0.038463397
ARHGEF5,0.099987972
TPK1,0.021351286
CNTNAP2,0.0
RP5-1136G13.2,0.0
CUL1,0.117609458
EZH2,0.032526672
PDIA4,0.908229361
ZNF786,0.0
ZNF425,0.0
ZNF398,0.180706004
ZNF282,0.022171769
ZNF212,0.011442485
ZNF783,0.050172732
ZNF777,0.0
ZNF746,0.019139489
KRBA1,0.0
ZNF467,0.0
ZNF862,0.057977737
ATP6V0E2-AS1,0.0
ATP6V0E2,0.0
RP11-728K20.3,0.0
ACTR3C,0.225207082
LRRC61,0.0
ZBED6CL,0.0
RARRES2,0.366009702
REPIN1,0.256351747
ZNF775,0.0
LINC00996,0.0
GIMAP8,0.0
GIMAP7,0.036442212
GIMAP4,0.0
GIMAP6,0.0
GIMAP2,0.0
GIMAP1,0.0
GIMAP5,0.0
TMEM176B,5.962284706
TMEM176A,4.559924636
AOC1,4.502601954
KCNH2,0.0
NOS3,0.0
ATG9B,0.0
ABCB8,0.04256924
RP11-148K1.10,0.0
ASIC3,0.0
CDK5,0.156194163
SLC4A2,0.180917539
FASTK,0.151762776
TMUB1,0.239953574
AGAP3,0.020019218
ABCF2,0.116414621
CHPF2,0.201548697
SMARCD3,0.0
RP4-548D19.3,0.0
NUB1,0.753304001
WDR86,0.0
RHEB,0.960170404
PRKAG2,0.135130678
PRKAG2-AS1,0.019139489
GALNT11,0.148646128
RP5-981O7.2,0.0
KMT2C,0.794265322
LINC01003,0.032693594
XRCC2,0.0
ACTR3B,0.057977737
PAXIP1-AS2,0.04114549
PAXIP1,0.005987909
RP11-5C23.1,0.0
PAXIP1-AS1,0.014813086
AC144652.1,0.0
INSIG1,0.131019916
EN2,0.0
AC009403.2,0.02002318
RBM33,0.301253471
SHH,0.0
AC021218.2,0.0
AC073133.2,0.0
C7orf13,0.075084306
RNF32,0.0
AC005534.8,0.0
LMBR1,0.117515484
NOM1,0.18872061
MNX1,0.026422022
MNX1-AS2,0.0
MNX1-AS1,0.0
UBE3C,0.071236108
RP5-1142J19.1,0.0
DNAJB6,1.205960478
PTPRN2,0.040028189
AC005481.5,0.0
AC011899.9,0.0
NCAPG2,0.080510112
ESYT2,0.130815609
WDR60,0.070267536
VIPR2,0.0
PLCXD1,0.042235437
GTPBP6,0.235693516
LINC00685,0.056417962
PPP2R3B,0.0
RP11-309M23.1,0.0
CSF2RA,0.0
IL3RA,0.056621511
SLC25A6,5.957962281
LINC00106,0.0
ASMTL-AS1,0.172712947
ASMTL,0.043708955
P2RY8,0.0
AKAP17A,0.170879707
DHRSX,0.087642355
ZBED1,0.159911725
CD99,0.906095375
XG,0.0
GYG2,0.032526672
ARSD,0.306964381
ARSD-AS1,0.0
ARSE,0.185187882
MXRA5,0.0
PRKX,0.045185078
RP11-706O15.1,0.0
RP11-706O15.3,0.0
NLGN4X,0.0
HDHD1,0.210212447
STS,0.077622905
PNPLA4,0.314263878
KAL1,0.0
TBL1X,0.227982121
GPR143,0.154837356
SHROOM2,0.0
WWC3,0.0
CLCN4,0.0
MID1,0.089593007
HCCS,0.500925564
ARHGAP6,0.0
MSL3,0.015000076
PRPS2,0.108342925
TLR7,0.0
TLR8,0.0
TMSB4X,64.07575282
GS1-600G8.5,0.0
EGFL6,0.0
TCEANC,0.0
RAB9A,0.462226223
TRAPPC2,0.023172869
OFD1,0.19637357
GPM6B,0.088962298
GEMIN8,0.217869511
FANCB,0.0
MOSPD2,0.282142191
ASB9,0.0
ASB11,0.0
PIGA,0.030419869
PIR,0.0
BMX,0.0
ACE2,0.0
TMEM27,0.0
CA5B,0.0
ZRSR2,0.039942311
AP1S2,0.110680536
CTPS2,0.041888763
SYAP1,0.889997856
TXLNG,0.174514663
RBBP7,0.4377347
REPS2,0.121946883
NHS,0.0
SCML1,0.031428967
RAI2,0.0
SCML2,0.0
CDKL5,0.0
PHKA2,0.057767838
GPR64,0.0
PDHA1,1.047306959
MAP3K15,0.0
SH3KBP1,2.452598438
CXorf23,0.201420619
MAP7D2,0.026990845
EIF1AX,0.795012035
RPS6KA3,1.033169122
CNKSR2,0.0
KLHL34,0.0
MBTPS2,0.005987909
YY2,0.0
SMS,0.264345516
PHEX,0.018367767
PRDX4,0.61863193
ACOT9,0.192750388
RP13-314C10.5,0.0
SAT1,6.392416794
APOO,0.097603463
CXorf58,0.0
KLHL15,0.050517971
EIF2S3,0.399663614
ZFX-AS1,0.0
ZFX,0.497681771
PDK3,0.142220699
POLA1,0.0
ARX,0.0
IL1RAPL1,0.0
CXorf21,0.0
GK,0.379198203
GK-AS1,0.0
TAB3,0.14523387
DMD,0.0
TMEM47,0.042235437
PRRG1,0.134921485
LANCL3,0.0
XK,0.0
CYBB,0.0
DYNLT3,0.290836917
SYTL5,0.0
SRPX,0.005565747
RPGR,0.047164768
OTC,0.237462006
TSPAN7,0.190018463
MID1IP1,0.147943309
MID1IP1-AS1,0.0
BCOR,0.010401411
ATP6AP2,0.553183018
CXorf38,0.258881022
MED14,0.374226069
MED14-AS1,0.0
USP9X,0.97582989
RP5-1172N10.2,0.0
DDX3X,1.319757582
CASK,0.370564396
GPR34,0.0
GPR82,0.0
MAOA,1.829334076
MAOB,0.0
EFHC2,0.103029589
FUNDC1,0.270157993
KDM6A,0.194351899
CXorf36,0.0
RP11-245M24.1,0.0
RP6-99M1.2,0.100545271
RP6-99M1.3,0.0
RP5-1158E12.3,0.0
RP1-30G7.2,0.0
KRBOX4,0.0
ZNF674,0.0
ZNF674-AS1,0.0
CHST7,0.0
SLC9A7,0.0
RP2,0.365797197
CXorf31,0.0
JADE3,0.044687545
RGN,0.0
NDUFB11,2.137835975
RBM10,0.349932827
UBA1,0.85396404
CDK16,0.159701869
USP11,0.009340487
RP11-571E6.3,0.0
ZNF41,0.032526672
CXorf24,0.0
ARAF,0.103284667
SYN1,0.0
TIMP1,0.544223135
CFP,0.0
ELK1,0.014457432
UXT,1.964234849
UXT-AS1,0.0
ZNF81,0.0
ZNF182,0.0
ZNF630,0.0
SLC38A5,0.005987909
FTSJ1,0.005565747
AF196972.9,0.0
PORCN,0.0
EBP,0.787643998
TBC1D25,0.0
AC115618.1,0.0
RBM3,1.837708726
WDR13,0.409237429
WAS,0.0
SUV39H1,0.220458554
GLOD5,0.160973047
GATA1,0.0
HDAC6,0.258448929
ERAS,0.0
PCSK1N,1.401649874
TIMM17B,0.739722532
PQBP1,0.560081218
SLC35A2,0.274027426
PIM2,0.008469523
OTUD5,0.148252322
KCND1,0.0
GRIPAP1,0.258803435
TFE3,0.139190666
CCDC120,0.026114818
PRAF2,0.005987909
WDR45,0.461139754
GPKOW,0.271230162
MAGIX,0.324294612
PLP2,0.922957516
PRICKLE3,0.019045588
SYP,0.0
SYP-AS1,0.0
CACNA1F,0.0
CCDC22,0.074793927
FOXP3,0.0
PPP1R3F,0.0
LL0XNC01-7P3.1,0.0
USP27X-AS1,0.0
USP27X,0.020241604
CLCN5,0.005987909
CCNB3,0.0
SHROOM4,0.0
NUDT11,0.0
GSPT2,0.058351477
MAGED1,0.150952898
FAM156B,0.0
FAM156A,0.0
GPR173,0.0
TSPYL2,0.008469523
LINC01155,0.0
RP11-258C19.7,0.0
KDM5C,0.08883573
IQSEC2,0.056402569
SMC1A,0.279968422
RIBC1,0.005987909
HSD17B10,0.682159027
HUWE1,0.362566533
PHF8,0.005565747
FAM120C,0.0
WNK3,0.0
TSR2,0.235918363
FGD1,0.0
GNL3L,0.005565747
ITIH6,0.0
MAGED2,0.375066756
TRO,0.0
APEX2,0.16748762
FAM104B,0.067710713
MTRNR2L10,0.005565747
PAGE5,0.0
MAGEH1,0.010401411
USP51,0.0
RRAGB,0.036460849
RP13-188A5.1,0.070974336
AL353698.1,0.0
KLF8,0.0
UBQLN2,0.035330448
SPIN3,0.0
SPIN2B,0.024898414
RP3-323P24.3,0.0
SPIN2A,0.0
FAAH2,0.026229513
ZXDB,0.141805822
ZXDA,0.0
SPIN4,0.062821591
ARHGEF9,0.024705236
AMER1,0.0
MTMR8,0.0
ZC4H2,0.200537137
ZC3H12B,0.0
LAS1L,0.009340487
MSN,0.0
VSIG4,0.095594983
HEPH,1.562179287
EDA2R,0.0
AR,0.0
RP6-201G10.2,0.0
OPHN1,0.0
YIPF6,0.474459145
STARD8,0.0
EFNB1,0.406958633
PJA1,0.0
EDA,0.0
OTUD6A,0.0
IGBP1,1.575683374
IGBP1-AS2,0.0
ARR3,0.0
RAB41,0.0
PDZD11,0.152798177
KIF4A,0.011131494
GDPD2,0.163457753
DLG3,0.90186369
DLG3-AS1,0.0
TEX11,0.142292619
SNX12,0.076549692
FOXO4,0.063267866
CXorf65,0.0
IL2RG,0.418245287
MED12,0.104077955
NLGN3,0.0
RP5-1091N2.9,0.0
GJB1,0.323846473
ZMYM3,0.0
NONO,0.61419616
ITGB1BP2,0.0
TAF1,0.118731003
OGT,0.223272185
ACRC,0.0
CXCR3,0.017607122
NHSL2,0.0
RGAG4,0.0
PIN4,0.525516928
ERCC6L,0.0
RPS4X,21.65719085
CITED1,0.0
HDAC8,0.0
PHKA1,0.0
NAP1L6,0.0
NAP1L2,0.0
CHIC1,0.0
TSIX,0.0
XIST,0.323535727
JPX,0.421319225
RP13-216E22.4,0.0
FTX,0.064234327
SLC16A2,0.0
RLIM,0.235279202
KIAA2022,0.0
ABCB7,0.190867075
UPRT,0.032526672
ZDHHC15,0.0
PBDC1,0.371881099
MAGEE1,0.0
ATRX,0.854127757
MAGT1,0.538382035
COX7B,7.172002701
ATP7A,0.144199628
PGK1,1.989325906
TAF9B,0.046862261
CYSLTR1,0.008282534
LPAR4,0.0
P2RY10,0.0
GPR174,0.0
ITM2A,0.005565747
BRWD3,0.019045588
HMGN5,0.300962489
SH3BGRL,1.167406694
RPS6KA6,0.0
HDX,0.029921486
APOOL,0.143922811
ZNF711,0.0
POF1B,0.942348489
CHM,0.1925242
DACH2,0.0
KLHL4,0.0
PABPC5,0.0
PCDH11X,0.0
NAP1L3,0.0
DIAPH2,0.559173455
RPA4,0.008282534
DIAPH2-AS1,0.0
PCDH19,0.0
TSPAN6,0.534438853
SRPX2,0.0
RP11-524D16--A.3,0.0
SYTL4,0.743298542
CSTF2,0.334112489
NOX1,0.156198536
XKRX,0.0
TRMT2B,0.0
TMEM35,0.0
CENPI,0.0
DRP2,0.0
TAF7L,0.0
TIMM8A,0.039440781
BTK,0.0
RPL36A,2.113302184
GLA,0.123329174
HNRNPH2,0.54473101
ARMCX4,0.009563594
ARMCX1,0.0
ARMCX6,0.092811355
ARMCX3,0.386669975
ARMCX2,0.0
ZMAT1,0.115459636
BEX5,0.0
ARMCX5,0.073672162
RP4-769N13.7,0.076574369
GPRASP1,0.0
GPRASP2,0.0
BHLHB9,0.0
LINC00630,0.0
LL0XNC01-237H1.2,0.0
RAB40AL,0.03830361
BEX1,0.0
NXF3,0.0
BEX4,0.010401411
TCEAL8,0.290303239
BEX2,0.095085958
TCEAL7,0.0
WBP5,0.473235565
NGFRAP1,0.199090692
RAB40A,0.0
TCEAL4,0.362250995
TCEAL3,0.140874514
TCEAL1,0.0
MORF4L2,0.962087823
MORF4L2-AS1,0.0
GLRA4,0.0
TMEM31,0.0
PLP1,0.0
RAB9B,0.020241604
LL0XNC01-116E7.2,0.0
TMSB15B,0.0
SLC25A53,0.075349681
ZCCHC18,0.0
FAM199X,0.080861549
NRK,0.0
CXorf57,0.0
RNF128,0.136502794
TBC1D8B,0.271000345
MORC4,0.009340487
CLDN2,0.0
RBM41,0.191298326
NUP62CL,0.0
PIH1D3,0.0
PRPS1,0.005565747
TSC22D3,0.127561249
MID2,0.006530553
VSIG1,0.005565747
PSMD10,0.066378089
ATG4A,0.093735364
COL4A5,0.0
NXT2,0.129225179
ACSL4,0.005565747
TMEM164,0.047954603
AMMECR1,0.12620454
GNG5P2,0.04114549
CHRDL1,0.0
PAK3,0.0
CAPN6,0.0
ALG13,0.628788282
ALG13-AS1,0.0
LHFPL1,0.0
AMOT,0.064142036
LRCH2,0.0
PLS3,0.011975818
RP1-241P17.4,0.050339057
RP11-761E20.1,0.0
SLC6A14,0.061554161
KLHL13,0.041644456
WDR44,0.087048112
DOCK11,0.0
IL13RA1,1.152345473
ZCCHC12,0.0
RP4-562J12.2,0.0
LONRF3,0.038369452
PGRMC1,0.935437911
SLC25A43,0.056651112
SLC25A5,8.749293669
CXorf56,0.047830811
UBE2A,0.942153838
NKRF,0.0
Sep-06,0.081716916
SOWAHD,0.0
RPL39,23.99014896
UPF3B,0.371081748
RNF113A,0.056656113
NDUFA1,5.423689602
AKAP14,0.0
NKAP,0.394450095
RP4-755D9.1,0.0
RHOXF1,0.0
ZBTB33,0.154122819
LAMP2,0.685880572
CUL4B,0.0
MCTS1,1.019655959
C1GALT1C1,0.429270304
GRIA3,0.0
THOC2,0.409856394
XIAP,1.176160139
RP1-315G1.3,0.0
STAG2,0.435997038
SH2D1A,0.0
TENM1,0.0
SMARCA1,0.0
OCRL,0.184541062
APLN,0.0
XPNPEP2,0.017607122
SASH3,0.166758418
ZDHHC9,0.206707239
UTP14A,0.197406636
BCORL1,0.0
ELF4,0.30102986
AIFM1,0.193561026
RAB33A,0.0
ZNF280C,0.032002048
SLC25A14,0.0
RBMX2,0.067911443
ENOX2,0.060448509
IGSF1,0.0
RP11-453F18--B.1,0.0
MST4,0.151836603
RAP2C,0.168317263
RAP2C-AS1,0.041951107
MBNL3,0.225842153
GPC4,0.011442485
GPC3,0.0
PHF6,0.442711923
HPRT1,0.113770987
MIR503HG,0.0
FAM122B,0.196606749
FAM122C,0.0
MOSPD1,0.313221222
SMIM10,0.0
FAM127C,0.0
FAM127A,0.057213219
FAM127B,0.287282527
RP11-85L21.4,0.0
LINC00087,0.0
ZNF75D,0.0
ZNF449,0.0
DDX26B-AS1,0.0
DDX26B,0.017243282
MMGT1,0.077639752
SLC9A6,0.073012842
FHL1,0.0
MAP7D3,0.047190789
GPR112,0.0
HTATSF1,0.363483431
CD40LG,0.0
ARHGEF6,0.0
RP11-1114A5.4,0.008469523
RBMX,0.571269667
FGF13,0.0
MCF2,0.0
ATP11C,0.17998151
LINC00632,0.0
LDOC1,0.0
