Gene,expression
RP11-1151B14.4,0.236441746
MALT1,0.547961519
RP11-108P20.1,0.193447616
SEC11C,0.656634925
LMAN1,0.526167457
PMAIP1,0.500257653
RNF152,0.435150276
PIGN,0.092053971
KIAA1468,0.06395452
TNFRSF11A,0.489279026
ZCCHC2,0.173427216
PHLPP1,0.257629726
BCL2,0.005987909
KDSR,0.47558885
VPS4B,1.414564906
SERPINB5,0.489511693
SERPINB8,0.033995462
TMX3,0.070985678
CCDC102B,0.033390319
SOCS6,0.373276095
TIMM21,0.033587208
CYB5A,1.463168819
CNDP2,0.931864852
LINC00909,0.1074437
ZNF407,0.065916999
ZADH2,0.25782618
TSHZ1,0.115081661
ZNF236,0.064234327
MBP,0.238094641
ATP9B,0.033180948
RP11-800A18.4,0.02268515
CTDP1,0.461304165
PQLC1,0.318288441
HSBP1L1,0.902088297
TXNL4A,1.055176367
RBFA,0.012518462
ADNP2,0.126067923
AC139100.2,0.194655061
C20orf96,0.100660332
ZCCHC3,0.186226761
RP5-1103G7.4,0.044687545
SOX12,0.020241604
NRSN2,0.020856275
RBCK1,0.620335682
TBC1D20,0.141466022
CSNK2A1,0.660688124
SLC52A3,0.149455227
PSMF1,0.566403379
SDCBP2,5.537139642
FKBP1A,6.471215841
NSFL1C,0.440852069
SIRPA,0.008469523
STK35,0.240588764
TGM3,0.008282534
SNRPB,0.89570133
ZNF343,0.009340487
NOP56,0.155936477
IDH3B,0.335181544
PCED1A,0.163357993
VPS16,0.291845597
PTPRA,0.265232786
MRPS26,0.274168396
FASTKD5,0.156811675
LZTS3,0.041644456
DDRGK1,0.742553347
ITPA,0.482087333
ATRN,0.014457432
C20orf27,0.141674152
CENPB,0.258821107
CDC25B,0.160758128
MAVS,0.149307215
PANK2,0.306477281
RNF24,0.274240433
PRNP,0.011975818
SLC23A2,0.146519209
TMEM230,0.811642905
PCNA,0.362241458
CDS2,0.146536505
GPCPD1,0.096181756
TRMT6,0.153607813
MCM8,0.006530553
CRLS1,0.190993531
FERMT1,0.398055549
BMP2,0.078082558
TMX4,0.05332473
PLCB1,0.008282534
PLCB4,0.28098705
SNAP25,0.039995764
MKKS,0.602477616
SLX4IP,0.056912331
JAG1,0.284602783
RP1-278O22.1,0.150961948
RP11-103J8.2,0.095697443
BTBD3,0.251953574
ESF1,0.69307352
NDUFAF5,0.149307215
MACROD2,0.005565747
KIF16B,0.895147552
SNRPB2,1.086267026
DSTN,6.459447483
RRBP1,3.406295152
SNX5,0.506791573
OVOL2,0.241750923
MGME1,0.241990683
PET117,0.051696046
CSRP2BP,0.026565223
ZNF133,0.058593264
POLR3F,0.042413373
RBBP9,0.032002048
SEC23B,0.187960826
LINC00493,1.031730395
DTD1,0.207309512
RIN2,0.08422447
NAA20,0.249512745
CRNKL1,0.188765519
RALGAPA2,0.346007329
XRN2,0.557768348
NXT1,0.017963728
NAPB,0.03830361
CST3,12.16474898
APMAP,0.240025707
ACSS1,0.148027492
ENTPD6,0.21091197
PYGB,0.682547142
ABHD12,0.389645255
GINS1,0.047366427
FRG1B,0.271535296
HM13,0.758934977
ID1,6.964923198
BCL2L1,0.828512945
TPX2,0.066969965
PDRG1,0.162196292
TM9SF4,0.508128576
PLAGL2,0.118155362
POFUT1,0.029582813
KIF3B,0.393917842
ASXL1,0.22495236
C20orf112,0.814467873
COMMD7,0.518747274
MAPRE1,0.462352779
RP5-1085F17.3,0.03047294
CDK5RAP1,0.13801335
CBFA2T2,0.072097982
NECAB3,0.140264517
ACTL10,0.056344837
PXMP4,0.089723154
CHMP4B,1.935486179
RP5-1125A11.1,0.032002048
RALY,0.950107651
EIF2S2,1.571430921
AHCY,0.197947548
ITCH,0.447469834
DYNLRB1,1.478154629
MAP1LC3A,0.39021436
PIGU,0.149151633
NCOA6,0.296220433
TP53INP2,1.463275691
GGT7,0.191441051
ACSS2,0.706960086
GSS,0.604278479
TRPC4AP,0.17861465
EDEM2,0.086493118
MMP24-AS1,1.192930902
EIF6,1.865180279
UQCC1,0.368977878
CEP250,0.158529547
ERGIC3,1.206256727
CPNE1,0.520777277
RBM12,0.149705804
ROMO1,2.860221598
RBM39,1.050659021
PHF20,0.064659482
SCAND1,1.974216922
LINC00657,1.101834955
EPB41L1,0.204085216
AAR2,0.020241604
DLGAP4,0.145859641
MYL9,0.023089143
TGIF2,0.04723883
C20orf24,0.781813522
NDRG3,0.088929994
DSN1,0.136881189
SOGA1,0.259233367
TLDC2,0.167785096
SAMHD1,0.754708597
RPN2,0.717001129
MANBAL,0.618086313
SRC,0.180050596
BLCAP,0.320256592
CTNNBL1,0.272191359
TTI1,0.059478719
RPRD1B,0.11006965
TGM2,0.038769307
RALGAPB,0.318635214
ACTR5,0.005987909
FAM83D,0.167871317
DHX35,0.167055148
MAFB,0.005565747
TOP1,2.576766339
PLCG1,0.04114549
ZHX3,0.008469523
LPIN3,0.037792353
CHD6,0.152061447
SRSF6,0.324609875
L3MBTL1,0.029178338
SGK2,0.717689072
IFT52,0.008282534
MYBL2,0.029178338
TOX2,0.008469523
OSER1,0.412678844
FITM2,0.011442485
RP5-881L22.5,0.020549071
HNF4A,1.943103263
RP5-1013A22.5,0.04114549
TTPAL,0.130435328
SERINC3,0.553016346
PKIG,0.415289749
YWHAB,5.120247729
PABPC1L,0.038139989
TOMM34,0.015328396
STK4,0.175702497
PI3,3.155459824
SLPI,1.852217933
SDC4,0.891396619
SYS1,0.151664004
PIGT,0.330262263
WFDC2,1.329400213
WFDC3,0.070974336
DNTTIP1,0.48913738
UBE2C,0.005565747
TNNC2,0.048741178
SNX21,0.089247542
ACOT8,0.287081723
ZSWIM1,0.029921486
CTSA,1.595193463
PCIF1,0.16307239
ZNF335,0.157974465
CD40,0.261361805
SLC35C2,0.217013117
TP53RK,0.005987909
SLC2A10,0.006530553
EYA2,0.08922879
ZMYND8,0.766314131
NCOA3,0.212337352
SULF2,0.437128388
ARFGEF2,0.147085799
CSE1L,0.111375181
STAU1,1.118291265
DDX27,0.184011732
ZNFX1,0.020241604
ZFAS1,1.773056395
B4GALT5,0.362514487
SLC9A8,0.059531128
SPATA2,0.167327972
RNF114,0.47783698
UBE2V1,0.043213608
TMEM189,0.104092586
CEBPB,0.383442153
PTPN1,0.29034527
PARD6B,0.384715086
ADNP,0.431328426
DPM1,0.302872203
KCNG1,0.047366427
NFATC2,0.020241604
ATP9A,0.254622114
ZFP64,0.015129341
ZNF217,1.37753206
BCAS1,2.05369692
PFDN4,0.569652057
FAM210B,0.155775376
AURKA,0.023375757
CSTF1,0.057325086
RTFDC1,0.870290765
RAE1,0.123777646
RBM38,0.17204188
PCK1,1.235342252
ZBP1,0.103339947
PMEPA1,0.269405005
RAB22A,0.407823836
VAPB,0.187747506
STX16,0.273197568
NPEPL1,0.086124684
GNAS,4.568863431
RP1-309F20.4,0.029921486
NELFCD,0.270001641
CTSZ,2.38852495
ATP5E,12.1817306
SLMO2,0.618827945
EDN3,0.546498298
FAM217B,0.119734278
TAF4,0.016726436
LSM14B,0.08335383
PSMA7,3.856077706
SS18L1,0.125463936
MTG2,0.13209755
OSBPL2,0.475637551
ADRM1,0.500037884
RPS21,6.893536971
CABLES2,0.244132287
RBBP8NL,0.401310561
MRGBP,0.204864216
OGFR,0.228329715
COL9A3,0.169326433
DIDO1,0.142312749
GID8,0.346771681
SLC17A9,0.049432443
YTHDF1,0.239002244
ARFGAP1,0.090001934
EEF1A2,0.076607219
PPDPF,15.4964522
PTK6,0.366243296
HELZ2,0.022171769
CTD-3184A7.4,0.141064633
ARFRP1,0.621583061
SLC2A4RG,0.166013332
TPD52L2,0.302196121
DNAJC5,0.320567192
UCKL1,0.090763923
PRPF6,0.45590645
PCMTD2,0.194461865
PPAP2C,1.495500391
MIER2,0.092121678
TPGS1,0.165360135
CDC34,0.171387508
AC009005.2,0.100660332
BSG,6.534035536
POLRMT,0.28264339
RNF126,0.278439072
MISP,4.138178991
PTBP1,1.161308197
CFD,0.667635722
MED16,0.694248136
R3HDM4,0.165329242
ARID3A,0.005565747
WDR18,0.080272588
TMEM259,1.343743746
CNN2,0.147994966
ABCA7,0.008282534
HMHA1,0.27811004
POLR2E,0.933921253
GPX4,1.88450867
SBNO2,0.093667356
STK11,0.108121492
ATP5D,6.584695549
MIDN,1.729246077
CIRBP,1.961025343
C19orf24,0.583135484
MUM1,0.189044985
EFNA2,0.448489371
NDUFS7,1.860628506
DAZAP1,0.481094134
RPS15,24.40966216
C19orf25,0.360581112
REEP6,0.03696804
MBD3,0.053177912
UQCR11-ENSG00000127540,5.326661344
TCF3,0.159499471
CTB-31O20.3,0.110639051
REXO1,0.112093333
KLF16,0.210585851
ABHD17A,0.270242547
SCAMP4,0.445571812
CSNK1G2,0.236915653
BTBD2,0.196345177
MKNK2,0.6079369
MOB3A,0.123096059
AP3D1,1.405495495
DOT1L,0.338364297
PLEKHJ1,1.087246151
SF3A2,0.290267146
OAZ1,6.959195684
LSM7,1.719804823
TIMM13,1.309493262
LMNB2,0.02111725
GADD45B,0.86454081
GNG7,0.034714508
SLC39A3,0.415778746
SGTA,0.50286094
THOP1,0.833890852
ZNF57,0.118113297
ZNF77,0.111607143
TLE6,0.009340487
TLE2,0.096668708
AES,2.13965867
GNA11,1.305203966
GNA15,0.033616609
NCLN,0.072902931
NFIC,0.119921619
C19orf77,0.259384103
DOHH,0.091090937
FZR1,0.075673795
MFSD12,0.138159767
HMG20B,0.465180302
CACTIN,0.020241604
PIP5K1C,0.22202368
TJP3,0.969923265
APBA3,0.042207561
MRPL54,1.192820352
DAPK3,0.207968673
EEF2,5.437274315
PIAS4,0.025587214
ZBTB7A,0.949788795
MAP2K2,1.821056348
CREB3L3,0.057603687
SIRT6,0.727520163
CCDC94,0.16206825
SHD,0.73807694
TMIGD2,0.009340487
STAP2,2.437801383
MPND,0.398499814
SH3GL1,0.243970341
CHAF1A,0.079256869
UBXN6,0.457582419
HDGFRP2,0.082075188
LRG1,0.213993447
TNFAIP8L1,0.035909395
C19orf10,1.188207741
DPP9,0.20898561
FEM1A,0.03843333
AC005523.2,0.093689102
TICAM1,0.422161679
PLIN3,0.766555761
KDM4B,0.027422022
TINCR,0.14553217
SAFB2,0.162194836
SAFB,0.172269337
RPL36,16.34836243
C19orf70,1.661182103
HSD11B1L,0.033390319
LONP1,0.087251721
PRR22,0.017243282
DUS3L,0.226477691
FUT6,0.331694582
FUT3,0.575125442
NDUFA11,2.19488892
CAPS,0.037736988
RANBP3,0.025195959
CTC-503J8.6,0.020241604
CLPP,0.582091425
ALKBH7,3.13713493
PSPN,0.026990845
GTF2F1,0.577381522
KHSRP,0.446496554
SLC25A23,0.706645283
CRB3,0.630830167
GPR108,0.478184127
TRIP10,0.113848716
SH2D3A,0.225150666
VAV1,0.039381092
ZNF557,0.068183391
INSR,0.857782791
ARHGEF18,0.379443039
PEX11G,0.200527818
ZNF358,0.072630456
MCOLN1,0.11817547
PNPLA6,0.14664346
CAMSAP3,0.254363179
XAB2,0.059375652
PET100,0.877034173
STXBP2,0.666052269
TRAPPC5,0.022171769
MAP2K7,0.15096853
SNAPC2,0.03557
TIMM44,0.153465616
ELAVL1,0.222476879
CD320,0.37085522
NDUFA7-ENSG00000267855,0.425696729
RPS28,20.87266792
RAB11B,0.803223919
Mar-02,0.227933335
HNRNPM,1.312175129
PRAM1,0.019139489
ZNF414,0.1408388
MYO1F,0.047366427
ZNF558,0.019139489
ZNF317,0.013068752
ZNF266,0.059798739
ZNF121,0.136460111
ZNF561,0.049377021
ZNF562,0.228756371
FBXL12,0.24935409
UBL5,5.681684831
PIN1,0.422451879
COL5A3,0.066482289
C19orf66,0.304072944
P2RY11,0.064234327
EIF3G,0.974973679
DNMT1,0.005987909
MRPL4,0.320487068
FDX1L,0.073574814
ICAM3,0.247567149
TYK2,0.11154689
CDC37,1.535071816
PDE4A,0.067547826
KEAP1,0.304891897
ATG4D,1.055894238
CDKN2D,0.13001421
AP1M2,0.535672219
SLC44A2,0.278074656
ILF3-AS1,0.289151837
ILF3,0.526898403
QTRT1,0.686310185
DNM2,1.827318722
TMED1,0.128212275
CARM1,0.071413775
YIPF2,0.104387965
C19orf52,0.008469523
SMARCA4,0.437063789
LDLR,0.2283897
SPC24,0.015967158
DOCK6,0.094823413
TMEM205,0.101814289
CCDC159,0.256344942
SWSAP1,0.013848281
PRKCSH,0.38375721
ECSIT,0.236899599
ELOF1,0.486556653
ZNF627,0.037507255
ACP5,0.132955696
ZNF440,0.035611049
ZNF439,0.130880655
ZNF69,0.142552198
ZNF700,0.220458554
ZNF844,0.341796603
ZNF20,0.010401411
ZNF136,0.069542611
ZNF44,0.223603043
ZNF799,0.008469523
ZNF443,0.032526672
ZNF564,0.023089143
ZNF490,0.055114638
ZNF791,0.171118736
MAN2B1,0.026860925
WDR83,0.117441566
WDR83OS,1.864336025
DHPS,0.226364742
FBXW9,0.165234546
TNPO2,0.047366427
C19orf43,1.901534175
ASNA1,0.49169787
BEST2,0.008469523
HOOK2,0.798608867
JUNB,3.40658823
PRDX2,2.173321586
RNASEH2A,0.005987909
DNASE2,0.846341583
GCDH,0.138312492
FARSA,0.162127998
CALR,3.324690609
CTC-425F1.4,0.053177912
RAD23A,0.605029902
GADD45GIP1,0.955077264
NFIX,0.112603788
TRMT1,0.121228195
NACC1,0.213405962
STX10,0.180815942
IER2,3.774736281
CCDC130,0.386358726
MRI1,0.092851627
C19orf53,1.576975503
ZSWIM4,0.009340487
MIR24-2,0.590282773
CC2D1A,0.62136062
PODNL1,0.1075056
DCAF15,0.109195172
RFX1,0.18886554
hsa-mir-1199,0.188772508
SAMD1,0.212734398
PRKACA,0.098593018
ASF1B,0.015967158
CTB-55O6.12,0.008282534
CD97,1.049251546
DDX39A,0.20447864
PKN1,0.23605713
GIPC1,2.754187821
DNAJB1,1.555898096
TECR,0.937168843
NDUFB7,4.229329966
ILVBL,0.117620777
AC003956.1,0.033390319
BRD4,0.788353756
AKAP8,0.088439203
AKAP8L,0.323978427
WIZ,0.033616609
CYP4F3,0.08194951
CYP4F12,0.82552843
TPM4,1.816208012
RAB8A,0.773806234
HSH2D,0.123655384
FAM32A,0.914118434
AP1M1,0.09811617
KLF2,0.066482289
EPS15L1,0.130177237
CHERP,0.053965381
SLC35E1,0.319107264
MED26,0.005565747
SMIM7,0.735274058
TMEM38A,0.032526672
HAUS8,0.17858402
MYO9B,0.255807399
USE1,0.436976576
OCEL1,0.094471528
NR2F6,1.14094306
BABAM1,0.286784202
ABHD8,0.055383271
MRPL34,0.502063988
DDA1,0.543982741
ANO8,0.008469523
BST2,0.06724118
MVB12A,0.413470691
CTD-2521M24.6,0.008469523
CTD-3131K8.2,0.019139489
PGLS,1.390614455
COLGALT1,0.054869622
MAP1S,0.193252808
FCHO1,0.008469523
B3GNT3,0.553366759
RPL18A,22.56781175
CCDC124,0.437397616
MAST3,0.032526672
PIK3R2,0.140906845
MPV17L2,0.054042155
RAB3A,0.029370301
PDE4C,1.265286653
KIAA1683,0.068461379
JUND,4.448837405
LSM4,1.775049017
PGPEP1,0.3329786
GDF15,0.667191923
SSBP4,0.11625884
ELL,0.019139489
FKBP8,1.086214621
KXD1,0.240953476
UBA52,11.91374
C19orf60,0.859825026
CRTC1,0.074034187
UPF1,0.397950602
COPE,3.320116411
DDX49,0.290653838
SLC25A42,0.032002048
TMEM161A,0.106388262
MEF2BNB,0.257473259
RFXANK,0.350525187
NR2C2AP,0.080631601
TM6SF2,0.134371632
SUGP1,0.259557712
MAU2,0.160065157
GATAD2A,0.186021002
NDUFA13,2.231551164
LPAR2,0.10346675
GMIP,0.127104579
ATP13A1,0.215594321
ZNF506,0.292027444
ZNF93,0.100546976
ZNF90,0.158524712
ZNF737,0.066482289
ZNF66,0.100546976
ZNF85,0.020241604
ZNF430,0.368522076
ZNF708,0.044687545
ZNF738,0.026947609
ZNF493,0.050415423
ZNF429,0.009340487
ZNF100,0.297956717
ZNF43,0.066542871
ZNF724P,0.015000076
RP11-15H20.7,0.009563594
ZNF91,0.761969918
CTB-175P5.4,0.045342303
ZNF675,0.051141537
RPSAP58,0.548323818
ZNF254,0.080230255
CTC-459F4.3,0.041625042
UQCRFS1,1.961405196
POP4,0.371562178
PLEKHF1,0.011553656
C19orf12,0.033390319
URI1,0.178838361
ZNF507,0.085551976
PDCD5,0.598267564
ANKRD27,0.188325833
NUDT19,0.098857191
CEP89,0.006530553
RHPN2,0.217759506
GPATCH1,0.113362678
CEBPA,0.39024564
CEBPA-AS1,0.020019218
CTD-2540B15.9,0.100546976
CEBPG,0.673075089
PEPD,0.491641141
LSM14A,0.64535871
KIAA0355,0.385476252
GPI,0.565763416
PDCD2L,0.039158707
UBA2,0.161825484
ZNF302,0.042235437
ZNF181,0.05590402
ZNF599,0.005987909
ZNF30,0.005987909
GRAMD1A,0.005987909
FXYD3,42.62295118
LGI4,0.135974285
LSR,2.081691244
USF2,0.583959287
DMKN,0.041974286
TMEM147,0.462022739
RBM42,0.45524668
COX6B1,9.879283833
KMT2B,0.02629003
U2AF1L4,0.204584729
PSENEN,1.154343922
C19orf55,0.009340487
ARHGAP33,0.034714508
TYROBP,0.095597521
LRFN3,0.009563594
SDHAF1,0.113555201
SYNE4,0.01403527
ALKBH6,0.029138809
THAP8,0.009563594
POLR2I,0.899981799
TBCB,1.075144573
CAPNS1,1.970543932
ZNF146,0.147379835
ZFP14,0.338859937
ZFP82,0.039177584
ZNF260,0.005987909
CTD-2162K18.3,0.137151635
ZNF790,0.070768541
ZNF345,0.05750894
ZNF420,0.032526672
ZNF585A,0.133744003
HKR1,0.086374582
ZNF527,0.011442485
CTD-2086O20.3,0.008469523
SIPA1L3,0.304893518
SPINT2,3.854209066
C19orf33,5.003505644
YIF1B,0.051607841
KCNK6,0.413366155
AC026806.2,0.008282534
PSMD8,1.399759331
FAM98C,0.156593662
EIF3K,5.122555013
ACTN4,3.861528147
LGALS4,63.28445535
ECH1,2.257644016
HNRNPL,0.317109105
RINL,0.145180688
SIRT2,0.104069849
NFKBIB,0.151089978
CCER2,0.009563594
SARS2,0.029077052
MRPS12,0.553104154
PAK4,0.107478627
NCCRP1,0.083836351
GMFG,0.285436432
SAMD4B,0.384570006
PAF1,0.258318444
MED29,0.116323617
ZFP36,0.641926956
RPS16,12.42292656
SUPT5H,0.261262904
TIMM50,0.134746141
EID2,0.033616609
DYRK1B,0.029178338
FBL,0.602656309
FCGBP,3.818011692
PSMC4,0.587671326
ZNF780B,0.01781001
ZNF780A,0.137403098
AKT2,0.14976247
C19orf47,0.095085958
PLD3,0.260111208
SERTAD1,0.565133177
SERTAD3,0.274823279
BLVRB,3.093162317
SHKBP1,0.222704812
LTBP4,0.086790535
ADCK4,0.274890475
ITPKC,0.13259806
SNRPA,0.336763153
MIA,0.009340487
RAB4B,0.457447486
EGLN2,0.200965332
CYP2B6,0.280900083
CYP2S1,0.375891842
HNRNPUL1,0.547785112
TGFB1,0.017243282
CCDC97,0.171117325
TMEM91,0.028609182
B9D2,0.173978033
EXOSC5,0.12900281
B3GNT8,0.620648879
ATP5SL,0.044430255
CEACAM7,20.34954713
CEACAM5,23.85582658
CEACAM6,12.50626077
RPS19,22.63990715
CD79A,0.220528175
ARHGEF1,0.062294109
RABAC1,2.55836501
ZNF574,0.005987909
POU2F2,0.241533907
DEDD2,0.721976285
GSK3A,0.354274386
ERF,0.272734356
PAFAH1B3,0.674304293
MEGF8,0.064142036
CNFN,0.040620823
LIPE-AS1,0.044357361
CEACAM1,9.372168656
PHLDB3,0.014270443
ETHE1,9.315260865
ZNF575,0.189294326
XRCC1,0.005987909
IRGQ,0.381046586
ZNF576,0.182429292
ZNF428,0.284146213
PLAUR,0.254171633
KCNN4,0.04701376
LYPD5,0.13091747
ZNF45,0.032526672
ZNF155,0.028711127
ZNF230,0.026565223
ZNF284,0.032140286
ZNF224,0.062358671
ZNF234,0.008469523
ZNF226,0.280655993
PVR,0.336899124
BCL3,0.496225069
CBLC,0.829341211
BCAM,0.157797019
PVRL2,0.764807354
TOMM40,0.319177715
APOE,0.091444589
APOC1,0.028703083
CLPTM1,0.047663151
RELB,0.092208941
CLASRP,0.066447829
ZNF296,0.083454095
GEMIN7,0.167841888
MARK4,0.153739473
PPP1R37,0.194003198
TRAPPC6A,0.396533377
BLOC1S3,0.037721045
ERCC2,0.039815578
PPP1R13L,0.543738176
ERCC1,0.062232283
FOSB,1.724843901
RTN2,0.033616609
VASP,2.254758251
EML2,0.344464472
GIPR,0.020856275
SNRPD2,1.651821606
QPCTL,0.124180409
FBXO46,0.118809806
SIX5,0.037736988
DMWD,0.038139989
SYMPK,0.097752843
FOXA3,0.132370266
IRF2BP1,0.0450708
MYPOP,0.098546232
CCDC61,0.032002048
HIF3A,0.050415423
PPP5C,0.042821619
PPP5D1,0.09811617
CALM3,2.253680439
PRKD2,0.363864354
STRN4,0.39727104
FKRP,0.125401284
SLC1A5,1.012541895
AP2S1,2.525661336
ARHGAP35,0.596143044
TMEM160,0.610264454
ZC3H4,0.093176838
SAE1,0.348367322
BBC3,0.144955145
PRR24,0.178335205
DHX34,0.035909395
KPTN,0.135076724
NAPA,0.372442273
GLTSCR2,2.030367629
SEPW1,8.516422348
LIG1,0.008469523
CARD8,0.188383839
CTC-241F20.3,0.041405346
EMP3,0.407937426
TMEM143,0.015551503
KDELR1,1.416201759
GRWD1,0.009340487
CYTH2,0.52489505
SULT2B1,0.030419869
FAM83E,0.278170869
RPL18,17.62305424
SPHK2,0.138470036
CA11,0.005987909
FUT2,0.22995438
BCAT2,0.169335904
PLEKHA4,0.009340487
PPP1R15A,0.993811582
TULP2,0.033390319
NUCB1,0.527280902
BAX,1.352879073
FTL,47.41115386
GYS1,0.0363409
RUVBL2,0.251079927
SNRNP70,0.573306948
LIN7B,0.278426051
PPFIA3,0.248519824
TRPM4,0.945551109
CD37,0.010401411
TEAD2,0.005565747
PIH1D1,0.700517501
ALDH16A1,0.060837478
RPL13A,31.61490646
RPS11,14.2213728
FCGRT,4.002123204
RCN3,0.028685768
NOSIP,0.647808336
PRRG2,0.035865924
RRAS,0.467121673
SCAF1,0.017243282
IRF3,0.199851735
BCL2L12,0.014270443
PRMT1,0.421230042
AP2A1,0.226497138
FUZ,0.034936048
MED25,0.549674887
PTOV1,0.365152117
PNKP,0.140205599
AKT1S1,0.092401313
TBC1D17,0.024511238
NUP62,0.086075755
ATF5,0.069686751
VRK3,0.425872351
MYH14,3.181897405
CTB-191K22.5,0.066482289
NR1H2,0.394776833
POLD1,0.072180221
SPIB,6.086361782
EMC10,0.989835821
JOSD2,0.473795766
C19orf48,0.127876539
KLK1,0.289466863
CTU1,0.058117633
ETFB,2.715704934
CLDND2,0.066899383
NKG7,0.023089143
SIGLEC12,0.019139489
ZNF649,0.008469523
ZNF350,0.23242464
ZNF432,0.056833682
ZNF841,0.151535913
PPP2R1A,1.678115938
ZNF766,0.129825865
ZNF480,0.089561254
ZNF880,0.005987909
ZNF528,0.008469523
ZNF808,0.043541692
ZNF701,0.056833682
ZNF83,0.059326056
ZNF28,0.026966479
ZNF468,0.030780245
ZNF320,0.133603257
ZNF160,0.159326311
ZNF415,0.224335966
ZNF347,0.041097879
CTD-2245F17.3,0.020856275
ZNF677,0.1158384
ZNF845,0.135076724
ZNF525,0.024898414
MYADM,0.14512269
OSCAR,0.019139489
NDUFA3,2.442867771
TFPT,0.127293131
PRPF31,0.166115871
CNOT3,0.232747202
LENG1,0.189244642
TMC4,1.507342154
MBOAT7,0.339060566
TSEN34,0.633815919
RPS9,17.61616087
LENG8-AS1,0.029178338
LENG8,0.479380715
LENG9,0.095953888
CDC42EP5,3.808018622
LAIR2,0.005987909
LILRB1,0.019139489
RDH13,0.187775993
EPS8L1,0.255099031
PPP1R12C,0.459437109
PTPRH,0.369685973
PPP6R1,0.132649933
HSPBP1,0.288175902
SUV420H2,0.239897071
TMEM238,2.356513512
RPL28,23.71528964
UBE2S,0.334416611
ISOC2,0.765510462
ZNF628,0.011442485
ZNF579,0.019045588
FIZ1,0.068635301
ZNF524,0.427564843
ZNF784,0.038898205
ZNF580,0.038852207
ZNF581,0.015328396
U2AF2,0.304543747
CTD-2537I9.12,0.052529808
EPN1,1.512754964
ZNF787,0.123278016
ZNF444,0.040483208
ZNF582,0.056833682
ZFP28,0.006530553
ZNF264,0.005565747
ZNF460,0.029921486
CTC-444N24.11,0.081575346
TRAPPC2P1,0.071421503
ZNF17,0.047366427
ZNF419,0.017607122
ZNF550,0.016726436
ZNF776,0.032526672
ZNF552,0.175104404
ZNF814,0.225793065
ZNF587,0.289505957
ZNF417,0.09811617
ZNF606,0.030419869
ZNF135,0.006530553
ZNF329,0.008469523
ZNF274,0.098695642
ZNF544,0.071605738
CTD-3138B18.5,0.017430395
AC010642.1,0.171012483
A1BG,0.024898414
ZNF837,0.024898414
RPS5,12.18819923
ZNF324,0.098008468
ZNF446,0.064121004
TRIM28,0.503658981
CHMP2A,3.307821713
UBE2M,0.550597275
MZF1,0.138804413
ZFY,0.029921486
TPTEP1,0.199298469
IL17RA,0.033521397
CECR5,0.288946723
CECR1,0.117102068
ATP6V1E1,1.304347402
BCL2L13,0.135322491
BID,0.50346364
MICAL3,0.167287156
XXbac-B476C20.9,0.091208863
PEX26,0.986670546
USP18,0.022171769
DGCR2,0.266045129
DGCR14,0.005987909
SLC25A1,1.023664831
HIRA,0.091167059
C22orf39,0.083960773
MRPL40,0.563428646
UFD1L,0.997089861
GNB1L,0.048122457
TXNRD2,0.119213489
COMT,0.288536411
TANGO2,0.020856275
DGCR8,0.137151635
TRMT2A,0.097067409
RANBP1,0.749972535
DGCR6L,0.325315568
AC023490.1,0.024898414
MED15,0.682047867
PI4KA,0.103593391
SNAP29,0.164396466
CRKL,0.058641861
XXbac-B135H6.15,0.020019218
AIFM3,0.092539425
LZTR1,0.009340487
XXbac-B135H6.18,0.016726436
THAP7,0.127200526
HIC2,0.198776501
TMEM191C,0.035909395
UBE2L3,1.587684287
YDJC,0.102507473
SDF2L1,1.161735573
PPIL2,0.388038869
MAPK1,0.646596397
TOP3B,0.009563594
LL22NC03-2H8.5,0.164430413
IGLL5,12.32212127
BCR,0.059708465
CHCHD10,5.039549736
SMARCB1,0.263600397
DERL3,0.059390556
KB-1125A3.11,0.010401411
MIF,0.987315122
AP000350.4,0.029370301
DDT,2.69638117
KB-226F1.1,0.005987909
GSTT1,0.207977678
CABIN1,0.046122358
SPECC1L,0.25534364
GUCD1,0.769260569
SNRPD3,1.037845673
KIAA1671,0.408785572
CRYBB2,0.016726436
LRP5L,0.019139489
HPS4,0.126489287
TFIP11,0.103686222
CTA-445C9.15,0.046711238
TPST2,0.071678389
MIAT,0.043724898
PITPNB,0.043147123
HSCB,0.07104233
CCDC117,0.017243282
XBP1,0.938423611
CTA-292E10.6,0.065303205
ZNRF3,0.020241604
KREMEN1,0.126860049
RHBDD3,0.062254656
EWSR1,1.09044477
GAS2L1,0.074330122
AP1B1,0.234164746
NIPSNAP1,0.226750925
NF2,0.073406968
ZMAT5,0.069750548
UQCR10,6.133553975
ASCC2,0.277012676
MTMR3,0.110886624
GATSL3,0.005565747
TBC1D10A,0.222843255
SF3A1,0.269064629
MTFP1,0.09811617
GAL3ST1,0.255718406
PES1,0.091843339
TCN2,0.085899058
SLC35E4,0.057392083
DUSP18,0.149898021
MORC2-AS1,0.056376429
MORC2,0.121410765
TUG1,0.848471122
SMTN,0.020241604
SELM,0.018680974
INPP5J,0.383520799
RNF185,0.131998687
LIMK2,0.14825912
PIK3IP1,0.005565747
DRG1,0.083278783
EIF4ENIF1,0.018367767
SFI1,0.165343915
PISD,0.078069494
PRR14L,0.793760313
DEPDC5,0.017243282
YWHAH,1.11812698
SLC5A1,0.088628942
RTCB,1.518284814
