rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
352,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,5.18929256351196e-06,5.985652797704447,72.83888920703686,"['LYN', 'ADAM17', 'YES1', 'CREB1', 'SYK', 'SRC', 'GNAI3', 'PRKCA', 'PLCG1', 'MAPK14', 'GNAI1', 'GNAI2']",1.9110709157409487e-05,Reactome_2022
353,HCMV Early Events R-HSA-9609690,5.18929256351196e-06,5.985652797704447,72.83888920703686,"['ITGB1', 'NCOR2', 'RANBP2', 'CREB1', 'NCOR1', 'HDAC3', 'TRIM28', 'IRS1', 'CD46', 'EGFR', 'NFKB1', 'EZH2']",1.9110709157409487e-05,Reactome_2022
354,Signaling By WNT In Cancer R-HSA-4791275,6.379382585551258e-06,10.84928664072633,129.78393222309103,"['PPP2CA', 'GSK3B', 'TCF7L2', 'CTBP1', 'FZD6', 'AXIN1', 'CTNNB1', 'LRP6']",2.34271111898775e-05,Reactome_2022
355,TRAF3-dependent IRF Activation Pathway R-HSA-918233,8.057326528562348e-06,20.281007751937985,237.87449495497538,"['CREBBP', 'TBK1', 'IRF3', 'EP300', 'TRIM25', 'IKBKE']",2.9505702780650853e-05,Reactome_2022
356,NCAM Signaling For Neurite Out-Growth R-HSA-375165,9.174036101642106e-06,10.17023346303502,117.9658928832085,"['CREB1', 'SRC', 'MAPK1', 'GRB2', 'HRAS', 'PTK2', 'MAPK3', 'FGFR1']",3.3500693629591956e-05,Reactome_2022
357,HCMV Infection R-HSA-9609646,9.619638162848856e-06,4.703110881631599,54.328944346414524,"['ITGB1', 'RANBP2', 'HDAC3', 'CEBPD', 'IRS1', 'NFKB1', 'EGFR', 'NCOR2', 'HNRNPK', 'CREB1', 'NCOR1', 'TRIM28', 'CD46', 'EZH2']",3.5029494710654094e-05,Reactome_2022
358,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,9.770617193341803e-06,7.032596982758621,81.12895951200784,"['NCOA1', 'NCOA2', 'SREBF1', 'CREBBP', 'RXRA', 'NFYA', 'NFYB', 'NFYC', 'PPARA', 'SREBF2']",3.5479894836157386e-05,Reactome_2022
359,Diseases Associated With TLR Signaling Cascade R-HSA-5602358,1.0530124079613606e-05,12.924977934686673,148.1366676496762,"['IKBKB', 'NFKBIA', 'CHUK', 'IKBKG', 'RELA', 'NFKB1', 'NFKB2']",3.813136853341974e-05,Reactome_2022
360,Downstream TCR Signaling R-HSA-202424,1.1287363499158434e-05,4.626809753619507,52.707815036975234,"['CHUK', 'PDPK1', 'PTEN', 'PIK3R1', 'RELA', 'NFKB1', 'IKBKB', 'PSMA5', 'NFKBIA', 'PIK3CA', 'TRAF6', 'IKBKG', 'BTRC', 'MAP3K7']",4.075992374696101e-05,Reactome_2022
361,Calcineurin Activates NFAT R-HSA-2025928,1.1774097591093792e-05,33.74597034171502,383.0035538118859,"['PPP3CA', 'PPP3CB', 'PPP3R1', 'NFATC3', 'NFATC2']",4.22826709072429e-05,Reactome_2022
362,NR1H2 And NR1H3 Regulate Gene Expression Linked To Lipogenesis R-HSA-9029558,1.1774097591093792e-05,33.74597034171502,383.0035538118859,"['RXRB', 'SREBF1', 'RXRA', 'NR1H2', 'NR1H3']",4.22826709072429e-05,Reactome_2022
363,RAF Activation R-HSA-5673000,1.2934563958631397e-05,9.571068894483863,107.72819438278275,"['PPP1CB', 'PPP2CA', 'MAP2K1', 'MAP2K2', 'SRC', 'JAK2', 'CAMK2G', 'HRAS']",4.6322129879396186e-05,Reactome_2022
364,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,1.4364266239794637e-05,17.38205980066445,193.8232978883707,"['YAP1', 'HDAC2', 'DAG1', 'TEAD1', 'SREBF2', 'SMARCA4']",5.102061779162029e-05,Reactome_2022
365,Signaling To RAS R-HSA-167044,1.4364266239794637e-05,17.38205980066445,193.8232978883707,"['SHC1', 'SRC', 'MAPKAPK2', 'GRB2', 'MAPK14', 'HRAS']",5.102061779162029e-05,Reactome_2022
366,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,1.4364266239794637e-05,17.38205980066445,193.8232978883707,"['RBL2', 'PCNA', 'TFDP1', 'HDAC1', 'MYC', 'E2F4']",5.102061779162029e-05,Reactome_2022
367,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,1.5993587868014146e-05,11.846763754045307,130.82763478210802,"['JAG2', 'NOTCH2', 'DLL4', 'JAG1', 'ADAM10', 'PSEN1', 'DLL1']",5.6653036044736756e-05,Reactome_2022
368,G-protein Mediated Events R-HSA-112040,2.0700557063176856e-05,7.330526315789474,79.06229160994614,"['CREB1', 'GNAQ', 'PRKCD', 'GNAI3', 'MAPK1', 'PRKCA', 'CAMK2G', 'GNAI1', 'GNAI2']",7.312696788622259e-05,Reactome_2022
369,Nuclear Signaling By ERBB4 R-HSA-1251985,2.3603947110023035e-05,10.934428678117998,116.49645950627779,"['YAP1', 'STAT5A', 'WWOX', 'ADAM17', 'NCOR1', 'SRC', 'PSEN1']",8.255085057511777e-05,Reactome_2022
370,Organelle Biogenesis And Maintenance R-HSA-1852241,2.3722142425157484e-05,2.91483580658249,31.040382845300375,"['NCOA1', 'ESRRA', 'NCOA2', 'MEF2C', 'CREBBP', 'HSP90AA1', 'HDAC3', 'PRKAA2', 'PLK1', 'CSNK1D', 'PRKCA', 'CSNK1E', 'MAPK14', 'PRKAB1', 'HDAC6', 'NCOR1', 'RXRA', 'CREB1', 'TFAM', 'PPARA', 'PPARGC1A', 'MEF2D', 'GABPA']",8.255085057511777e-05,Reactome_2022
371,Activation Of NF-kappaB In B Cells R-HSA-1169091,2.395016004145714e-05,5.004561824729892,53.24621345546552,"['IKBKB', 'PSMA5', 'NFKBIA', 'CHUK', 'PRKCB', 'REL', 'IKBKG', 'BTRC', 'MAP3K7', 'RELA', 'NFKB1', 'NFKBIB']",8.255085057511777e-05,Reactome_2022
372,Activation Of BAD And Translocation To Mitochondria R-HSA-111447,2.4131456685577704e-05,15.207848837209303,161.68976233362136,"['PPP3R1', 'PPP3CC', 'YWHAQ', 'BAD', 'AKT2', 'AKT1']",8.255085057511777e-05,Reactome_2022
373,CREB Phosphorylation R-HSA-199920,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['RPS6KA3', 'CREB1', 'MAPKAPK2', 'RPS6KA1']",8.255085057511777e-05,Reactome_2022
374,Erythropoietin Activates STAT5 R-HSA-9027283,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['LYN', 'STAT5A', 'STAT5B', 'JAK2']",8.255085057511777e-05,Reactome_2022
375,Estrogen-stimulated Signaling Thru PRKCZ R-HSA-9634635,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['PDPK1', 'MAPK1', 'HRAS', 'PRKCZ']",8.255085057511777e-05,Reactome_2022
376,FCGR Activation R-HSA-2029481,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['LYN', 'YES1', 'SYK', 'SRC']",8.255085057511777e-05,Reactome_2022
377,LRR FLII-interacting Protein 1 (LRRFIP1) Activates Type I IFN Production R-HSA-3134973,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['CREBBP', 'IRF3', 'CTNNB1', 'EP300']",8.255085057511777e-05,Reactome_2022
378,MECP2 Regulates Transcription Of Neuronal Ligands R-HSA-9022702,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['CREB1', 'HDAC1', 'SIN3A', 'DLL1']",8.255085057511777e-05,Reactome_2022
379,NR1H2 And NR1H3 Regulate Gene Expression To Limit Cholesterol Uptake R-HSA-9031525,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['RXRB', 'RXRA', 'NR1H2', 'NR1H3']",8.255085057511777e-05,Reactome_2022
380,Negative Feedback Regulation Of MAPK Pathway R-HSA-5674499,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['MAP2K1', 'MAP2K2', 'MAPK1', 'MAPK3']",8.255085057511777e-05,Reactome_2022
381,RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158,2.4193749283938362e-05,80.84942084942085,859.3821479592,"['SMAD4', 'SMAD3', 'FOXO3', 'RUNX3']",8.255085057511777e-05,Reactome_2022
382,Semaphorin Interactions R-HSA-373755,2.4824137080562543e-05,6.1777935606060606,65.5074331835818,"['ITGB1', 'GSK3B', 'HSP90AA1', 'ROCK1', 'RRAS', 'SEMA6D', 'ERBB2', 'PLXNA1', 'PLXNB1', 'RHOA']",8.448004765636467e-05,Reactome_2022
383,ATF6 (ATF6-alpha) Activates Chaperone Genes R-HSA-381183,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['NFYA', 'NFYB', 'DDIT3', 'NFYC', 'ATF4']",8.485538729894659e-05,Reactome_2022
384,CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['PPP3CA', 'PPP3CB', 'PPP3R1', 'NFATC3', 'NFATC2']",8.485538729894659e-05,Reactome_2022
385,Frs2-mediated Activation R-HSA-170968,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['MAP2K1', 'MAP2K2', 'MAPK1', 'CRKL', 'MAPK3']",8.485538729894659e-05,Reactome_2022
386,IRAK1 Recruits IKK Complex R-HSA-937039,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['IKBKB', 'CHUK', 'IRAK1', 'TRAF6', 'IKBKG']",8.485538729894659e-05,Reactome_2022
387,Regulated Proteolysis Of p75NTR R-HSA-193692,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['ADAM17', 'TRAF6', 'PSEN1', 'NFKB1', 'RELA']",8.485538729894659e-05,Reactome_2022
388,Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['CREBBP', 'EP300', 'FOXO3', 'SIRT1', 'FOXO1']",8.485538729894659e-05,Reactome_2022
389,Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['CREBBP', 'EPAS1', 'EP300', 'HIF1A', 'VEGFA']",8.485538729894659e-05,Reactome_2022
390,Signaling By FGFR4 In Disease R-HSA-5655291,2.5456616189683975e-05,25.307059961315282,267.71161652603575,"['PIK3CA', 'GRB2', 'PIK3R1', 'PLCG1', 'HRAS']",8.485538729894659e-05,Reactome_2022
391,DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,3.3965666880757855e-05,10.152427184466019,104.47010358012712,"['RB1', 'RAD50', 'KAT5', 'HMGA1', 'HMGA2', 'ATM', 'TP53']",0.00011264124220659493,Reactome_2022
392,Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,3.3965666880757855e-05,10.152427184466019,104.47010358012712,"['PPP2CA', 'GSK3B', 'CAV1', 'DVL2', 'AXIN1', 'CTNNB1', 'LRP6']",0.00011264124220659493,Reactome_2022
393,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,3.791434118355082e-05,5.823660714285714,59.285920865116,"['HSP90AA1', 'SYK', 'ABL1', 'MAPK1', 'GRB2', 'CRK', 'PTK2', 'NCK1', 'VAV2', 'MAPK3']",0.00012541639577255998,Reactome_2022
394,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,4.64168030961327e-05,5.661349826388889,56.48809386577002,"['MAP2K1', 'MAP2K2', 'SRC', 'MAPK1', 'CSK', 'JAK2', 'HRAS', 'CAMK2G', 'SND1', 'MAPK3']",0.00015315188838825508,Reactome_2022
395,FCGR3A-mediated IL10 Synthesis R-HSA-9664323,4.779121985094315e-05,9.474692556634304,94.26057652674815,"['LYN', 'YES1', 'CREB1', 'SYK', 'SRC', 'PRKCA', 'PLCG1']",0.00015728755900310405,Reactome_2022
396,Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803,4.8926067251823426e-05,20.243713733075435,200.92291221742468,"['USP8', 'ERBB3', 'AKT2', 'ERBB2', 'AKT1']",0.0001602113033435024,Reactome_2022
397,Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399,4.8926067251823426e-05,20.243713733075435,200.92291221742468,"['YWHAQ', 'AKT2', 'AKT1', 'FOXO3', 'FOXO1']",0.0001602113033435024,Reactome_2022
398,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,5.2430110276756135e-05,4.219415598590452,41.58668464650983,"['GSK3B', 'TCF7L2', 'TLE1', 'CTBP1', 'HDAC1', 'LEF1', 'TCF7', 'AXIN1', 'PSMA5', 'PPP2CA', 'MYC', 'CTNNB1', 'BTRC']",0.00017125412904468086,Reactome_2022
399,MTOR Signaling R-HSA-165159,5.4282808025826295e-05,6.316999395039322,62.04116505958496,"['PRKAA1', 'STK11', 'PRKAA2', 'RPS6KB1', 'AKT2', 'AKT1', 'EIF4E', 'PRKAB1', 'MTOR']",0.00017686127928214082,Reactome_2022
400,Diseases Of Programmed Cell Death R-HSA-9645723,5.671771335117452e-05,7.392288645206933,72.27754034978894,"['APP', 'DNMT1', 'JUN', 'CDKN2A', 'CAPN1', 'FOXO3', 'TP53', 'EZH2']",0.00018387288617587752,Reactome_2022
401,PERK Regulates Gene Expression R-HSA-381042,5.671771335117452e-05,7.392288645206933,72.27754034978894,"['CEBPB', 'NFYA', 'NFYB', 'NFYC', 'DDIT3', 'EIF2AK3', 'ATF3', 'ATF4']",0.00018387288617587752,Reactome_2022
402,Signaling By PDGFR In Disease R-HSA-9671555,5.930916696512104e-05,12.163953488372092,118.38867790103596,"['PIK3CA', 'STAT1', 'STAT3', 'GRB2', 'PIK3R1', 'HRAS']",0.00019131989343587432,Reactome_2022
403,Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302,5.930916696512104e-05,12.163953488372092,118.38867790103596,"['IRAK1', 'TRAF6', 'MAPKAPK2', 'IKBKG', 'MAPK14', 'MAP3K7']",0.00019131989343587432,Reactome_2022
404,Oncogenic MAPK Signaling R-HSA-6802957,6.28874074619067e-05,4.878541648940696,47.19581498632271,"['PPP1CB', 'MAP2K1', 'MAP2K2', 'SRC', 'MAPK1', 'CSK', 'JAK2', 'HRAS', 'CAMK2G', 'SND1', 'MAPK3']",0.0002023604695556404,Reactome_2022
405,DARPP-32 Events R-HSA-180024,6.590903260925514e-05,8.881674757281553,85.50597061888216,"['PPP2CA', 'PPP3CA', 'PPP3CB', 'PPP3R1', 'PPP3CC', 'PRKCA', 'PPP1CA']",0.00021103877436461004,Reactome_2022
406,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,6.590903260925514e-05,8.881674757281553,85.50597061888216,"['MAP2K1', 'MAP2K2', 'SRC', 'MAPK1', 'CSK', 'HRAS', 'MAPK3']",0.00021103877436461004,Reactome_2022
407,FRS-mediated FGFR1 Signaling R-HSA-5654693,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['PTPN11', 'GRB2', 'HRAS', 'FGFR1']",0.0002193330095967769,Reactome_2022
408,FRS-mediated FGFR2 Signaling R-HSA-5654700,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['PTPN11', 'GRB2', 'HRAS', 'FGFR2']",0.0002193330095967769,Reactome_2022
409,FRS-mediated FGFR3 Signaling R-HSA-5654706,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['PTPN11', 'GRB2', 'FGFR3', 'HRAS']",0.0002193330095967769,Reactome_2022
410,Interleukin-1 Processing R-HSA-448706,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['CASP1', 'NFKB1', 'RELA', 'NFKB2']",0.0002193330095967769,Reactome_2022
411,SHC-mediated cascade:FGFR1 R-HSA-5654688,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['SHC1', 'GRB2', 'HRAS', 'FGFR1']",0.0002193330095967769,Reactome_2022
412,SHC-mediated cascade:FGFR2 R-HSA-5654699,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['SHC1', 'GRB2', 'HRAS', 'FGFR2']",0.0002193330095967769,Reactome_2022
413,SHC-mediated cascade:FGFR3 R-HSA-5654704,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['SHC1', 'GRB2', 'FGFR3', 'HRAS']",0.0002193330095967769,Reactome_2022
414,SHC-related Events Triggered By IGF1R R-HSA-2428933,6.984912767158895e-05,40.42084942084942,386.79409933601767,"['SHC1', 'GRB2', 'HRAS', 'IGF1R']",0.0002193330095967769,Reactome_2022
415,FCERI Mediated NF-kB Activation R-HSA-2871837,8.572437891743152e-05,4.298864809081527,40.25617485867388,"['IKBKB', 'PSMA5', 'LYN', 'NFKBIA', 'CHUK', 'PDPK1', 'TRAF6', 'IKBKG', 'BTRC', 'MAP3K7', 'RELA', 'NFKB1']",0.00026681174432550573,Reactome_2022
416,ATF6 (ATF6-alpha) Activates Chaperones R-HSA-381033,8.620071739747108e-05,16.86814958091554,157.86617905452854,"['NFYA', 'NFYB', 'DDIT3', 'NFYC', 'ATF4']",0.00026681174432550573,Reactome_2022
417,SARS-CoV-2 Targets Host Intracellular Signaling And Regulatory Pathways R-HSA-9755779,8.620071739747108e-05,16.86814958091554,157.86617905452854,"['YWHAQ', 'PDPK1', 'CAV1', 'AKT2', 'AKT1']",0.00026681174432550573,Reactome_2022
418,NLRP3 Inflammasome R-HSA-844456,8.620071739747108e-05,16.86814958091554,157.86617905452854,"['APP', 'CASP1', 'NFKB1', 'RELA', 'NFKB2']",0.00026681174432550573,Reactome_2022
419,Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,8.620071739747108e-05,16.86814958091554,157.86617905452854,"['RBL2', 'TFDP1', 'HDAC1', 'MYBL2', 'E2F4']",0.00026681174432550573,Reactome_2022
420,p75NTR Recruits Signaling Complexes R-HSA-209543,8.620071739747108e-05,16.86814958091554,157.86617905452854,"['IKBKB', 'PRKCI', 'IRAK1', 'TRAF6', 'SQSTM1']",0.00026681174432550573,Reactome_2022
421,Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384,8.800066328336607e-05,11.05708245243129,103.25287369649953,"['SRC', 'HGS', 'CTNNB1', 'GRB2', 'CBL', 'EPS15']",0.0002717360148892539,Reactome_2022
422,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,9.371800009818439e-05,6.774967574578469,62.839316668915835,"['RB1', 'CDK6', 'TFDP1', 'CCND1', 'CDK4', 'E2F2', 'E2F3', 'ANAPC1']",0.00028870473963895667,Reactome_2022
423,GRB7 Events In ERBB2 Signaling R-HSA-1306955,0.00010647902990828,inf,inf,"['GRB7', 'ERBB3', 'ERBB2']",0.0003272405174486147,Reactome_2022
424,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,0.00011419421248469704,4.15234297108674,37.69334983192538,"['PSMA5', 'GSK3B', 'CREBBP', 'NOTCH1', 'CDKN2A', 'MYC', 'EP300', 'MAFK', 'BTRC', 'SQSTM1', 'ATF4', 'NFE2L2']",0.0003501237646936466,Reactome_2022
425,RHOU GTPase Cycle R-HSA-9013420,0.0001186256179922357,6.503346303501946,58.787246632193416,"['SRC', 'USP9X', 'HGS', 'NCK2', 'PTK2B', 'GRB2', 'PIK3R1', 'NCK1']",0.00036047612760269386,Reactome_2022
426,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,0.00011895712210888897,7.893311758360302,71.32986489017573,"['CEBPB', 'NFYA', 'NFYB', 'NFYC', 'DDIT3', 'ATF3', 'ATF4']",0.00036047612760269386,Reactome_2022
427,GPER1 Signaling R-HSA-9634597,0.00011895712210888897,7.893311758360302,71.32986489017573,"['ITGB1', 'SHC1', 'SRC', 'GNAI3', 'PRKCA', 'GNAI1', 'GNAI2']",0.00036047612760269386,Reactome_2022
428,Non-integrin membrane-ECM Interactions R-HSA-3000171,0.00011895712210888897,7.893311758360302,71.32986489017573,"['DDR1', 'ITGB1', 'SDC4', 'ITGB4', 'DAG1', 'ITGAV', 'PRKCA']",0.00036047612760269386,Reactome_2022
429,Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,0.00011895712210888897,7.893311758360302,71.32986489017573,"['HDAC2', 'HDAC1', 'AKT2', 'KAT6A', 'AKT1', 'EP300', 'TP53']",0.00036047612760269386,Reactome_2022
430,"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",0.00012673621356939198,10.13468992248062,90.94265381363608,"['NCOA1', 'NCOA2', 'CREBBP', 'RXRA', 'PPARA', 'CLOCK']",0.00038138212416715175,Reactome_2022
431,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,0.00012673621356939198,10.13468992248062,90.94265381363608,"['APP', 'JUN', 'CDKN2A', 'CAPN1', 'FOXO3', 'TP53']",0.00038138212416715175,Reactome_2022
432,Recycling Pathway Of L1 R-HSA-437239,0.00012673621356939198,10.13468992248062,90.94265381363608,"['RPS6KA4', 'RPS6KA3', 'SRC', 'RPS6KA1', 'MAPK1', 'EZR']",0.00038138212416715175,Reactome_2022
433,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,0.0001394005704722434,4.849795386904762,43.057254403847224,"['NCOA1', 'NCOA2', 'SREBF1', 'CREBBP', 'RXRA', 'NFYA', 'NFYB', 'NFYC', 'PPARA', 'SREBF2']",0.00041852365268802864,Reactome_2022
434,EPHA-mediated Growth Cone Collapse R-HSA-3928663,0.00014201788269883482,14.457032329372755,128.08291026826842,"['LYN', 'YES1', 'ROCK1', 'SRC', 'RHOA']",0.00042539918780756976,Reactome_2022
435,Diseases Of Mitotic Cell Cycle R-HSA-9675126,0.00014875658106474303,6.252618976354385,55.10557701090721,"['RB1', 'CDK6', 'TFDP1', 'CCND1', 'CDK4', 'E2F2', 'E2F3', 'ANAPC1']",0.00044252529836193583,Reactome_2022
436,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,0.00014875658106474303,6.252618976354385,55.10557701090721,"['LYN', 'EFNB1', 'YES1', 'SRC', 'ADAM10', 'PSEN1', 'EPHB2', 'VAV2']",0.00044252529836193583,Reactome_2022
437,Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,0.00014875658106474303,6.252618976354385,55.10557701090721,"['MAPK8', 'RAD50', 'KAT5', 'ABL1', 'ATM', 'BRCA1', 'TP53BP1', 'TP53']",0.00044252529836193583,Reactome_2022
438,MAP2K And MAPK Activation R-HSA-5674135,0.00015618422172846677,7.477158916709249,65.53336745354697,"['MAP2K1', 'MAP2K2', 'SRC', 'MAPK1', 'CSK', 'HRAS', 'MAPK3']",0.00045720213805467574,Reactome_2022
439,Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209,0.00015685550274798876,26.944658944658944,236.04021169617326,"['PRKAA2', 'MAPK14', 'PPARGC1A', 'PRKAB1']",0.00045720213805467574,Reactome_2022
440,EGFR Transactivation By Gastrin R-HSA-2179392,0.00015685550274798876,26.944658944658944,236.04021169617326,"['GRB2', 'PRKCA', 'HRAS', 'EGFR']",0.00045720213805467574,Reactome_2022
441,PI-3K cascade:FGFR4 R-HSA-5654720,0.00015685550274798876,26.944658944658944,236.04021169617326,"['PIK3CA', 'PTPN11', 'GRB2', 'PIK3R1']",0.00045720213805467574,Reactome_2022
442,PI3K/AKT Activation R-HSA-198203,0.00015685550274798876,26.944658944658944,236.04021169617326,"['PIK3CA', 'IRS1', 'PIK3R1', 'RHOA']",0.00045720213805467574,Reactome_2022
443,RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,0.00015685550274798876,26.944658944658944,236.04021169617326,"['SMAD4', 'SMAD3', 'RUNX3', 'TP53']",0.00045720213805467574,Reactome_2022
444,STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,0.00015685550274798876,26.944658944658944,236.04021169617326,"['STAT5A', 'STAT5B', 'GRB2', 'PTPN11']",0.00045720213805467574,Reactome_2022
445,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,0.00015685550274798876,26.944658944658944,236.04021169617326,"['YY1', 'ERBB2', 'EGFR', 'VEGFA']",0.00045720213805467574,Reactome_2022
446,YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785,0.00015685550274798876,26.944658944658944,236.04021169617326,"['TEAD4', 'YAP1', 'TEAD1', 'TEAD2']",0.00045720213805467574,Reactome_2022
447,Selective Autophagy R-HSA-9663891,0.0001646420400722287,4.73655523255814,41.26362297395283,"['HSP90AA1', 'VCP', 'PRKAA2', 'EPAS1', 'SRC', 'HSF1', 'ATM', 'PRKAB1', 'SQSTM1', 'HDAC6']",0.0004788247250422759,Reactome_2022
448,G Alpha (Z) Signaling Events R-HSA-418597,0.00017784853941687774,9.354203935599285,80.76960605462483,"['PRKCB', 'PRKCD', 'GNAI3', 'PRKCA', 'GNAI1', 'GNAI2']",0.0005137846694265357,Reactome_2022
449,Interleukin-10 Signaling R-HSA-6783783,0.00017784853941687774,9.354203935599285,80.76960605462483,"['STAT3', 'CXCL1', 'TYK2', 'TNFRSF1B', 'TNF', 'JAK1']",0.0005137846694265357,Reactome_2022
450,Signal Amplification R-HSA-392518,0.00017784853941687774,9.354203935599285,80.76960605462483,"['SRC', 'GNAQ', 'GNAI3', 'MAPK14', 'GNAI1', 'GNAI2']",0.0005137846694265357,Reactome_2022
451,DNA Double Strand Break Response R-HSA-5693606,0.00018491974281746975,6.020464043810347,51.74943240043643,"['MAPK8', 'RAD50', 'KAT5', 'ABL1', 'ATM', 'BRCA1', 'TP53BP1', 'TP53']",0.0005330280835093362,Reactome_2022
452,Inflammasomes R-HSA-622312,0.00022180198238599,12.648694390715667,106.42264311073413,"['APP', 'CASP1', 'NFKB1', 'RELA', 'NFKB2']",0.0006365178302467704,Reactome_2022
453,Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,0.00022180198238599,12.648694390715667,106.42264311073413,"['CEBPB', 'DDIT3', 'GRB10', 'ATF3', 'ATF4']",0.0006365178302467704,Reactome_2022
454,MAPK6/MAPK4 Signaling R-HSA-5687128,0.0002529989865852928,3.7668778280542985,31.197753313574175,"['PSMA5', 'JUN', 'XPO1', 'MYC', 'NCOA3', 'HSPB1', 'PRKCA', 'MAPKAPK5', 'FOXO3', 'MAPK6', 'ETV4', 'FOXO1']",0.0007244464373587679,Reactome_2022
455,EPHB-mediated Forward Signaling R-HSA-3928662,0.0002588227347561647,6.763754045307444,55.86432798858372,"['LYN', 'YES1', 'ROCK1', 'SRC', 'HRAS', 'PTK2', 'RHOA']",0.0007394935278747562,Reactome_2022
456,ERBB2 Regulates Cell Motility R-HSA-6785631,0.00030193813997452597,20.206563706563706,163.78002633571055,"['ERBB3', 'ERBB2', 'EGFR', 'RHOA']",0.000853303439058443,Reactome_2022
457,Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276,0.00030193813997452597,20.206563706563706,163.78002633571055,"['LYN', 'PIK3CA', 'PIK3R1', 'JAK2']",0.000853303439058443,Reactome_2022
458,HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520,0.00030193813997452597,20.206563706563706,163.78002633571055,"['XPO1', 'PRKCD', 'PRKCA', 'ELAVL1']",0.000853303439058443,Reactome_2022
459,Regulation Of Gene Expression In Beta Cells R-HSA-210745,0.00030193813997452597,20.206563706563706,163.78002633571055,"['AKT2', 'AKT1', 'HNF1A', 'FOXO1']",0.000853303439058443,Reactome_2022
460,p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708,0.00030193813997452597,20.206563706563706,163.78002633571055,"['SRC', 'CRK', 'PTK2', 'BCAR1']",0.000853303439058443,Reactome_2022
